timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1568017561275,25,GetMsgRequest,200,OK,ZSOAP User 1-2,text,true,,1920,10,10,25,0
1568017559535,25,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,1920,10,10,25,1740
1568017561301,1,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017561275,35,GetMsgRequest,200,OK,ZSOAP User 1-9,text,true,,1923,10,10,35,0
1568017559535,35,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,1923,10,10,35,1740
1568017561277,33,GetMsgRequest,200,OK,ZSOAP User 1-6,text,true,,1920,10,10,33,0
1568017559538,33,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,1920,10,10,33,1739
1568017561311,0,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017561311,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017561669,36,GetMsgRequest,200,OK,ZSOAP User 1-5,text,true,,1919,10,10,36,0
1568017559929,36,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,1919,10,10,36,1740
1568017561706,0,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017561676,30,GetMsgRequest,200,OK,ZSOAP User 1-7,text,true,,1929,10,10,30,0
1568017559937,30,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,1929,10,10,30,1739
1568017561707,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017561832,37,GetMsgRequest,200,OK,ZSOAP User 1-8,text,true,,1929,10,10,37,0
1568017560092,37,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,1929,10,10,37,1740
1568017561870,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017561945,33,GetMsgRequest,200,OK,ZSOAP User 1-4,text,true,,1930,10,10,33,0
1568017560205,33,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,1930,10,10,33,1740
1568017561941,37,GetMsgRequest,200,OK,ZSOAP User 1-1,text,true,,1929,10,10,37,0
1568017560201,37,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,1929,10,10,37,1740
1568017561979,0,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017561979,0,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017562225,35,GetMsgRequest,200,OK,ZSOAP User 1-10,text,true,,1934,10,10,35,0
1568017562234,26,GetMsgRequest,200,OK,ZSOAP User 1-3,text,true,,1924,10,10,26,0
1568017560485,35,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,1934,10,10,35,1740
1568017560495,26,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,1924,10,10,26,1739
1568017562260,1,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017562260,1,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017563041,14,unread,200,OK,ZSOAP User 1-2,text,true,,508,10,10,14,0
1568017561302,14,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,508,10,10,14,1739
1568017563056,0,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017563051,13,unread,200,OK,ZSOAP User 1-9,text,true,,508,10,10,13,0
1568017561311,13,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,508,10,10,13,1740
1568017563051,13,unread,200,OK,ZSOAP User 1-6,text,true,,508,10,10,13,0
1568017561311,13,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,508,10,10,13,1740
1568017563065,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017563065,0,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017563446,12,unread,200,OK,ZSOAP User 1-5,text,true,,508,10,10,12,0
1568017561706,12,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,508,10,10,12,1740
1568017563459,1,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017563447,16,unread,200,OK,ZSOAP User 1-7,text,true,,508,10,10,16,0
1568017561707,16,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,508,10,10,16,1740
1568017563464,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017563610,26,unread,200,OK,ZSOAP User 1-8,text,true,,508,10,10,26,0
1568017561870,26,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,508,10,10,26,1740
1568017563637,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017563719,18,unread,200,OK,ZSOAP User 1-4,text,true,,508,10,10,18,0
1568017563719,18,unread,200,OK,ZSOAP User 1-1,text,true,,508,10,10,18,0
1568017561980,18,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,508,10,10,18,1739
1568017561980,18,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,508,10,10,18,1739
1568017563738,0,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017563738,0,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017564000,15,unread,200,OK,ZSOAP User 1-3,text,true,,508,10,10,15,0
1568017562261,15,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,508,10,10,15,1740
1568017564016,1,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017564000,18,unread,200,OK,ZSOAP User 1-10,text,true,,508,10,10,18,0
1568017562261,18,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,508,10,10,18,1739
1568017564019,0,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017564796,10,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-2,text,true,,523,10,10,10,0
1568017563056,10,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,523,10,10,10,1740
1568017564807,1,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017564805,9,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-6,text,true,,523,10,10,9,0
1568017563065,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,523,10,10,9,1740
1568017564815,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017564805,11,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-9,text,true,,523,10,10,11,0
1568017563065,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,523,10,10,11,1740
1568017564816,1,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017565199,11,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-5,text,true,,523,10,10,10,0
1568017563460,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,523,10,10,10,1739
1568017565210,0,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017565203,10,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-7,text,true,,523,10,10,10,0
1568017563464,10,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,523,10,10,10,1739
1568017565214,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017565377,11,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-8,text,true,,523,10,10,11,0
1568017563637,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,523,10,10,11,1740
1568017565389,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017565477,10,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-1,text,true,,523,10,10,10,0
1568017563738,10,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,523,10,10,10,1739
1568017565477,10,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-4,text,true,,523,10,10,10,0
1568017563738,10,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,523,10,10,10,1739
1568017565488,0,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017565488,0,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017565756,11,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-3,text,true,,523,10,10,11,0
1568017564017,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,523,10,10,11,1739
1568017565759,9,GetMailboxMetadataRequest,200,OK,ZSOAP User 1-10,text,true,,523,10,10,9,0
1568017564019,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,523,10,10,9,1740
1568017565768,0,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017565768,1,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017566548,13,GetDomainInfoRequest,200,OK,ZSOAP User 1-2,text,true,,668,10,10,13,0
1568017564808,13,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,668,10,10,13,1740
1568017566562,0,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017566555,14,GetDomainInfoRequest,200,OK,ZSOAP User 1-6,text,true,,668,10,10,14,0
1568017564815,14,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,668,10,10,14,1740
1568017566569,1,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017566556,14,GetDomainInfoRequest,200,OK,ZSOAP User 1-9,text,true,,668,10,10,14,0
1568017564817,14,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,668,10,10,14,1739
1568017566570,1,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017566950,8,GetDomainInfoRequest,200,OK,ZSOAP User 1-5,text,true,,668,10,10,8,0
1568017565211,8,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,668,10,10,8,1739
1568017566958,1,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017566953,8,GetDomainInfoRequest,200,OK,ZSOAP User 1-7,text,true,,668,10,10,8,0
1568017565214,8,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,668,10,10,8,1739
1568017566962,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017567129,7,GetDomainInfoRequest,200,OK,ZSOAP User 1-8,text,true,,668,10,10,7,0
1568017565389,7,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,668,10,10,7,1740
1568017567137,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017567228,7,GetDomainInfoRequest,200,OK,ZSOAP User 1-4,text,true,,668,10,10,7,0
1568017567228,7,GetDomainInfoRequest,200,OK,ZSOAP User 1-1,text,true,,668,10,10,7,0
1568017565488,7,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,668,10,10,7,1740
1568017565488,7,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,668,10,10,7,1740
1568017567236,0,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017567236,0,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017567507,8,GetDomainInfoRequest,200,OK,ZSOAP User 1-3,text,true,,668,10,10,8,0
1568017565768,8,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,668,10,10,8,1739
1568017567515,1,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017567508,9,GetDomainInfoRequest,200,OK,ZSOAP User 1-10,text,true,,668,10,10,9,0
1568017565769,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,668,10,10,9,1739
1568017567518,0,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017568310,22,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-9,text,true,,538,10,10,22,0
1568017566571,22,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,538,10,10,22,1740
1568017568333,1,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017568309,44,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-6,text,true,,538,10,10,44,0
1568017566570,44,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,538,10,10,44,1739
1568017568302,51,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-2,text,true,,538,10,10,51,0
1568017566562,51,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,538,10,10,51,1740
1568017568354,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017568353,1,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017568701,29,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-7,text,true,,538,10,10,29,0
1568017566962,29,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,538,10,10,29,1739
1568017568699,31,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-5,text,true,,538,10,10,31,0
1568017566959,31,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,538,10,10,31,1740
1568017568731,0,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017568731,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017568877,21,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-8,text,true,,538,10,10,21,0
1568017567137,21,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,538,10,10,21,1740
1568017568899,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017568976,33,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-1,text,true,,538,10,10,33,0
1568017567236,33,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,538,10,10,33,1740
1568017568976,33,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-4,text,true,,538,10,10,33,0
1568017567236,33,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,538,10,10,33,1740
1568017569009,1,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017569010,0,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017569255,31,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-3,text,true,,538,10,10,31,0
1568017567516,31,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,538,10,10,31,1739
1568017569258,28,GetAvailableLocalesRequest,200,OK,ZSOAP User 1-10,text,true,,538,10,10,28,0
1568017567518,28,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,538,10,10,28,1740
1568017569287,0,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017569287,0,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017570073,9,NoOpRequest,200,OK,ZSOAP User 1-9,text,true,,455,10,10,9,0
1568017568334,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,455,10,10,9,1739
1568017570083,0,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017570094,8,NoOpRequest,200,OK,ZSOAP User 1-6,text,true,,455,10,10,8,0
1568017568354,8,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,455,10,10,8,1740
1568017570094,8,NoOpRequest,200,OK,ZSOAP User 1-2,text,true,,455,10,10,8,0
1568017568354,8,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,455,10,10,8,1741
1568017570103,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017570103,0,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017570471,9,NoOpRequest,200,OK,ZSOAP User 1-7,text,true,,455,10,10,9,0
1568017568731,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,455,10,10,9,1740
1568017570481,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017570471,11,NoOpRequest,200,OK,ZSOAP User 1-5,text,true,,455,10,10,11,0
1568017568731,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,455,10,10,11,1740
1568017570482,1,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017570639,9,NoOpRequest,200,OK,ZSOAP User 1-8,text,true,,455,10,10,9,0
1568017568899,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-8,,true,,455,10,10,9,1740
1568017570649,0,Next_Command,200,OK,ZSOAP User 1-8,text,true,,0,10,10,0,0
1568017570749,9,NoOpRequest,200,OK,ZSOAP User 1-1,text,true,,455,10,10,9,0
1568017569010,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-1,,true,,455,10,10,9,1739
1568017570750,9,NoOpRequest,200,OK,ZSOAP User 1-4,text,true,,455,10,10,9,0
1568017569010,9,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-4,,true,,455,10,10,9,1740
1568017570759,0,Next_Command,200,OK,ZSOAP User 1-1,text,true,,0,10,10,0,0
1568017570759,1,Next_Command,200,OK,ZSOAP User 1-4,text,true,,0,10,10,0,0
1568017571026,10,NoOpRequest,200,OK,ZSOAP User 1-3,text,true,,455,10,10,10,0
1568017569287,10,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-3,,true,,455,10,10,10,1739
1568017571026,11,NoOpRequest,200,OK,ZSOAP User 1-10,text,true,,455,10,10,11,0
1568017569287,11,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-10,,true,,455,10,10,11,1739
1568017571037,0,Next_Command,200,OK,ZSOAP User 1-3,text,true,,0,10,10,0,0
1568017571038,0,Next_Command,200,OK,ZSOAP User 1-10,text,true,,0,10,10,0,0
1568017571822,27,SaveDraftRequest,200,OK,ZSOAP User 1-9,text,true,,849,10,10,27,0
1568017570083,27,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-9,,true,,849,10,10,27,1740
1568017571850,1,Next_Command,200,OK,ZSOAP User 1-9,text,true,,0,10,10,0,0
1568017571842,27,SaveDraftRequest,200,OK,ZSOAP User 1-6,text,true,,848,10,10,27,0
1568017570103,27,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-6,,true,,848,10,10,27,1740
1568017571842,28,SaveDraftRequest,200,OK,ZSOAP User 1-2,text,true,,849,10,10,28,0
1568017570103,28,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-2,,true,,849,10,10,28,1740
1568017571870,0,Next_Command,200,OK,ZSOAP User 1-6,text,true,,0,10,10,0,0
1568017571871,0,Next_Command,200,OK,ZSOAP User 1-2,text,true,,0,10,10,0,0
1568017572220,27,SaveDraftRequest,200,OK,ZSOAP User 1-7,text,true,,849,10,10,27,0
1568017570481,27,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-7,,true,,849,10,10,27,1740
1568017572221,27,SaveDraftRequest,200,OK,ZSOAP User 1-5,text,true,,849,10,10,27,0
1568017570483,27,Command_Execution,200,"Number of samples in transaction : 1, number of failing samples : 0",ZSOAP User 1-5,,true,,849,10,10,27,1739
1568017572248,0,Next_Command,200,OK,ZSOAP User 1-7,text,true,,0,10,10,0,0
1568017572249,0,Next_Command,200,OK,ZSOAP User 1-5,text,true,,0,10,10,0,0
1568017572387,30,SaveDraftRequest,200,OK,ZSOAP User 1-8,text,true,,848,10,10,30,0
